datetime,IMERG_PRECTOT
2025-04-28,0.14
2025-04-29,3.34
2025-04-30,39.96
2025-05-01,5.55
2025-05-02,5.76
2025-05-03,1.35
2025-05-04,0.07
2025-05-05,0.0
2025-05-06,11.15
2025-05-07,0.0
2025-05-08,4.34
2025-05-09,7.05
2025-05-10,16.39
2025-05-11,0.91
2025-05-12,0.0
2025-05-13,0.0
